,name,genres,directors,writers,averageRating,numVotes,actors,original_language,production_companies,release_date,budget,revenue,runtime,status,keywords,trailer_views,trailer_likes,titleType_movie,titleType_tvMovie,director_score,writer_score,actor_score,star_score,is_documentary,genres_Action,genres_Adult,genres_Adventure,genres_Animation,genres_Biography,genres_Comedy,genres_Crime,genres_Documentary,genres_Drama,genres_Family,genres_Fantasy,genres_Film-Noir,genres_History,genres_Horror,genres_Music,genres_Musical,genres_Mystery,genres_Romance,genres_Sci-Fi,genres_Sport,genres_Thriller,genres_War,genres_Western,is_holiday_release,is_competitive_month,production_popular,lang_en,lang_fr,lang_es,lang_hi,lang_ja,lang_other,has_trailer,has_keywords,keyword_embedding
3631,Mother,"Comedy,Drama",Albert Brooks,"Albert Brooks,Monica Mcgowan Johnson",6.9,7114.0,"Geraldine Brennan,Kezii Curtis,Aida Jabolin,Jacquie Brennan,Roopa Ganguly,Adam Quirch,Kirk Acevedo,Kana Ichinose,Sylvia Hoeks,Son Suk-ku,Zvezdomira Bozhana,Glynn Edwards,María Camila Maldonado,Shaz Khan,Tara Copeland,Egor Podgorodinskiy,Celia Ireland,Morihisako Motoyama,Lee Charlish,Julia Kehr,Matthew Chambers,Edward Alexander,Severn Thompson,Chase Lee,Andres Tabun,Frederick Frazier,Lindsay Seidel,Ciara Smyth,Bea Kurutxarri,Veronika Shostak,Simeon Albert,Kaho Tsuchimura,Lochlann O'Mearáin,Jonne Jussila,Rupert Evans,Andrew Fairlie,Pamela Slagg,Kana Hanazawa,Danny Solomon Oliver,Kim Hae-sook,James Eason,Anne Dyson,Robert Henderson,Emily DeVille,Stanley Bates,Mac Schonher,Catherine Mersereau,Sandra Voe,Daisuke Katô,Shelley Calene-Black,Neelkant Kulsange,Crauford Kent,Henri Roivas,Sarah-Jane De Crespigny,Raghuvir Mann,John Karyus,Priscilla Dean,Daniel Abraham Stevens,Jens Haubæk,Jane Corcoran,Dipankar Dey,Patrick McKnight,Evan Judson,Joel Madison,Sam Richardson,Leah Purcell,Hironobu Kageyama,Chris Ward,Patricia Duran,Stephen Ciavardini,Lamar Munene,Varvara Mayorova,Ginevra Francesconi,Vasiliy Moryakov,Vincent Van der Velde,Debbie Reynolds,Ivan Koval-Samborsky,Beth Baur,Pavel Volkov,Annie Outerbridge,Mariana Cizkova,Atsuko Ichinomiya,Sobia Bhatti,Gerard Monaco,Oreste Fares,Leo Flanagan,Yeom Hye-ran,Vaidehi Chaware,Lee Yeong-seok,Izabela Sobolewska,Acei Martin,Seiji Miyaguchi,Markus Vuorikoski,Wachirawit Ruangwiwat,Zuka Malashkhia,Dexter Harris,Swathi Poosapati,Tes Andemariam,Maya,Roy Skelton,Kim Kang-hoon,Jennifer Lassalette,Ice-T,Hayden Byerly,Brock Patrick Kaufman,Ria Irawan,John C. McGinley,Nasir Hussain,Daniel Katsuk,Aleksandr Siguev,Cy Town,Chris Bostrom,Jesse L. Martin,Cynthia Moore,Viktor Rakov,Anna Lore,Bernard Curry,Emma Dunn,Sarah Grey,Rosa Erfanian,Joel Kinnaman,Zuzanna Nowocien,Shyama,Ariane Vrisakis,Maria Medina,Andrey Petrov,Lily Colley,Peggy Kwan,Alan Kaiser,Supinder Wraich,Cam Van Steel,Emie Clarke,Paul Mahendra,Patrizia Rizzo,Kong Hyo-jin,Shubhangi Raut Nibrad,Silvia Zucca,Alfonso Santillana,Roya Nonahali,Michael Nigro,Daria Dimitrova,Ivy Ling Po,Frédéric Pierrot,Natalya Piskareva,Keaton Tetlow,Jill Harris,Yônosuke Toba,Ioanna Chronopoulou,Sakura Walters,Eddie Baroo,Ashley Scott,Kayla Compton,Josh Kelly,Eiji Okada,Hamid Jebeli,Ginnifer Goodwin,Nathalie Roussel,Brij Mohan Vyas,Stéphane Servais,Gunn Junhavat,Govardhan Asrani,Alma Tulipää,India Morris,Patrick Timsit,Mary Leman,Colman Domingo,Laurie McClelland,Rasyid,Adrienne Warren,Sanober Kabir,Zinat Noori,Terra Acevedo,Scott Brennan,Angela Featherstone,Daniel Velbovets,Nicole Risley,Daniel Bonjour,Paul Roberts,Tako Tvauri,Mila Arrangoitz,Tristan Vazquez,Clifford Chapin,Tae-gyun Lee,Scarlet Sweeney,Ronnie Corbett,Lilach Shachar,Martyna Fabijanska,Jumaan Zizzari,Keisuke Hoashi,Kazuyuki Okitsu,Chipo Chung,Sho Gunji,Naresh Kaushik,Diana Dei,Laura Welsh,Mark Ghanimé,Vasiliy Simonov,Joey Naber,Jenn Miller,Nikifor Kolofidin,Rod James,Natalie Golovchenko,Mahbubeh Bayat,Billy Campbell,Kudrat,Matthew P Camacho,Mary Morris,Victor Vina,Kristina Palleschi,Perth Tanapon Sukumpantanasan,Fritz Hollenbeck,Alex Brendemühl,Jussi Lehtinen,Karen David,Abdullah Baghaie,Pond Naravit Lertratkosum,Chiara Aurelia,Rebecca Naomi Jones,Alexander Vlahos,Axel Triebel,David Glazebrook,Keri Maletto,Frank Woodley,Helga Michels,Rob Morrow,Dmitriy Pevtsov,Frankie Adams,Hana Kino,Alison Louder,Terry Scotchmer,Diana Kent,Christopher Meloni,Venda D'Abato,Christopher Michael Rose,Kelly Driscoll,Kim Ji-seok,Lauren Wesch,Henry B. Walthall,Mr. Baker,Natasha Hatalsky,Tsunenori Aoki,Valeriy Barinov,Carlo Campanini,Peter Bland,Thomas Daniel,Kwan Sau Yuet,Olga Khiteeva,James Duval,John Batchelor,Madiyar Tolegenov,Jacky Nercessian,Leslie Bates,Antinoos Albanis,Aaron Stanford,Daiken Okudaira,Nitya Vidyasagar,Romi Park,Chontida Praton,Jeremy Swift,Abi Louise,Wataru Kuriyama,Nayyar Ejaz,Amna Ilyas,Tom Patrick Propofsky,Robert Carlyle,Raúl Prieto,Natalya Starykh,Aline Elasmar,D.M. Strauss,Chayse Ying,Jaroslaw Domin,Kate Lyons,Milly Shapiro,Johnny Yong Bosch,Jordan Hayes,F. Greffin,Christine Evangelista,Peter Barton,Harshitha Poosapati,Martin Shaw,Mr. Desforges,John Orcsik,Shohreh Aghdashloo,Elena Dimitrova,Nikolais Bibli,Susie Porter,Sparsh Banerjee,Richard Berry,Mana Ashida,Lennie James,Orestis Chalkias,Halo Asada,Marisol Nichols,Shobha Khote,Daniel Brocklebank,Thanik Kamontharanon,Yun Je-mun,David Jarab,Sadao Abe,Masami Nagasawa,Robert Urquhart,Diane Ladd,Yorgos Benos,Alexander Rolinski,Jakub Czerwinski,Marta Nieto,Jane Tucker,Peta Wilson,Kum-Bong Do,Michelle Macau,Matthew Ferguson,Carola Höhn,Dallas James,Hyun Bong-sik,Sheikh Aman,Elijah Richardson,Alison Stolpa,Ell,Ellen Gerstein,Juha-Sakari Hippi,Joe Sartee,Arthur V. Johnson,Anna Bolshova,Julien Cola,Euan Macnaughton,Miriam Margolyes,Dea Tsiteladze,Miki Nanri,Alec Gilbert,Mike Haimoto,Lionel Murton,Nicole Kalteier,Svetlana Khodchenkova,John Michael Herndon,Aleksey Batalov,Roy Dupuis,Mike Infante,Vladislav Klopunov,Tiffany Grant,Blanca Apiláne",en,Paramount-Scott Rudin Productions,1996-12-25,0.0,38276455.736137666,104.0,Released,author-sibling rivalry-novelist-neurotic-aspiring writer-divorced man-return home-starting over-returning to roots-jealous brother-mother son relationship-dominant mother-brother brother relationship-writers-block-soul searching,6110036.975265086,7684901.162351426,1.0,0.0,0,0,2,88,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5672302
3633,Mrs. Winterbourne,"Comedy,Drama,Romance",Richard Benjamin,"Cornell Woolrich,Phoef Sutton,Lisa-Maria Radano",6.2,8968.0,"Cathryn de Prume,Ricki Lake,Debra Monk,Loren Dean,Kate Hennig,Brendan Fraser,Peter Gerety,Jane Krakowski,Shirley MacLaine,Miguel Sandoval",en,TriStar Pictures,1996-04-19,49982313.57552582,20156877.415200766,105.0,Released,role reversal-mistaken identity-train wreck,2060844.7967862813,1525260.511281712,1.0,0.0,0,0,1,31,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.14425874
3634,Mulholland Falls,"Crime,Drama,Mystery",Lee Tamahori,"Peter Dexter,Floyd Mutrux",6.3,19940.0,"Melanie Griffith,Jennifer Connelly,Chazz Palminteri,Nick Nolte,Andrew McCarthy,John Malkovich,Daniel Baldwin,Michael Madsen,Treat Williams,Chris Penn",en,Metro-Goldwyn-Mayer-The Zanuck Company-Largo Entertainment,1996-04-26,0.0,23044043.78082218,107.0,Released,prostitute-investigation-special unit-police-celebrity-murder-los angeles california-1950s,4502585.767894198,4440133.953539706,1.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.27397907
3635,Multiplicity,"Comedy,Romance,Sci-Fi",Harold Ramis,"Chris Miller,Mary Hale,Lowell Ganz,Babaloo Mandel",6.1,36155.0,"Katie Schlossberg,John de Lancie,Austin Warren,Harris Yulin,Ann Cusack,Colton Warren,Andie MacDowell,Richard Masur,Eugene Levy,Judith Kahan,Michael Keaton,Zack Duhame",en,Columbia Pictures,1996-07-19,89968164.43594646,42135118.33426387,117.0,Released,clone-mistake in person-cloning-construction,-98944.17981350004,8655093.860810222,1.0,0.0,1,0,1,85,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.058722854
3636,Muppet Treasure Island,"Action,Adventure,Comedy",Brian Henson,"Robert Louis Stevenson,Jerry Juhl,Kirk R. Thatcher,James V. Hart",6.9,27760.0,"Frank Welker,Billy Connolly,Bill Barretta,Steve Whitmire,Jerry Nelson,Russi Taylor,Kevin Clash,Jambareeqi,Howard Morris,Tim Curry,Jennifer Saunders,Dave Goelz,Kevin Bishop,Frank Oz,Jack Doepke",en,Walt Disney Pictures-Jim Henson Productions-The Jim Henson Company,1996-02-16,61978068.833652005,68630496.8476673,100.0,Released,island-pirate gang-puppet-treasure hunt-puppetry,-925457.1314621156,10804200.242477436,1.0,0.0,0,0,1,61,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.02155608
3637,A Moment of Innocence,"Comedy,Drama",Mohsen Makhmalbaf,Mohsen Makhmalbaf,7.7,4667.0,"Hana Makhmalbaf,Mirhadi Tayebi,Ali Bakhsi,Ammar Tafti Dehghan,Mohsen Makhmalbaf,Moharram Zaynalzadeh,Maryam Mohamadamini",fa,MK2 Films-Pakhshiran,1996-08-13,0.0,75169.40103250477,78.0,Released,gun-winter-marriage proposal-policeman-autobiographical,23476.81935384035,6206.445686973082,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.1128875
3638,The Nutty Professor,"Comedy,Romance,Sci-Fi",Tom Shadyac,"Jerry Lewis,Bill Richmond,David Sheffield,Barry W. Blaustein,Tom Shadyac,Steve Oedekerk",5.7,127196.0,"Dave Chappelle,Nichole McAuley,Britt Irvin,Tracee Loran,Jamal Mixon,Howard Morris,Norman Alden,Del Moore,Drake Bell,Brian Drummond,Andrew Francis,Eddie Murphy,Kathleen Freeman,Jada Pinkett Smith,Stella Stevens,Hamilton von Watts,Larry Miller,Jerry Lewis,James Coburn,Tabitha St. Germain,Danielle Lewis,Buddy Lester,John Ales,Daniel Christopher Paige,Med Flory,Milton Frome,Elvia Allman,Logan McPherson,Patricia Wilson",en,Universal Pictures-Imagine Entertainment,1996-06-26,107961797.32313576,25744759.122820266,95.0,Released,overweight-overweight man-campus-family dinner-jekyll and hyde-duringcreditsstinger-chemistry professor-1990s-actor playing multiple roles,2749445.6149799866,2589134.6992496857,1.0,0.0,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.38985634
3639,One Fine Day,"Comedy,Drama,Romance",Michael Hoffman,"Terrel Seltzer,Ellen Simon",6.5,49499.0,"Liz Burch,Chris Walker,Dave Allen,Lee Yeon Hee,Larisa Khalafova,Semyon Farada,Ermes Lasagni,Caitlin Murphy,Oliviero Andreasi,Matthew Chambers,Park Yeong-Ho,Lochlyn Munro,Ruarc Sorensen,Victor Lucas,Gerald Urquhart,Sheila Manahan,Sela Ward,Michael Caton,Gabil Aliev,Dominic Guard,Giovanna Ceresa,Alex D. Linz,Rhoda Montemayor,Andrea Tivadar,Gus Mercurio,Vitaliano Damioli,Edward de Souza,Little Caprice,Hur Jeong-Sun,John Gatrell,Joze Zupan,Deanna Milligan,Renato Blandi,Dex Lee,Lojze Potokar,Nicole Kidman,Jefri Nichol,Hima Shankar,Kelson Henderson,Toby Salaman,Joan Scott,Udezeh Onyinye,Alfred Molina,Emily Swallow,Min Nam-koong,Eleonora Battistella,Barry Stanton,Sun Woo Eun Sook,Robert Rietty,Anne Haney,Kang Min-Deok,Jung Dong-hwan,Ha-Joon Yoo,Devansh Doshi,Logan Martin,Harold Innocent,Eric Close,Sarayu Blue,Kay Weaver,Robert Stephens,Joe Grifasi,Gareth Yuen,Samuell Benta,Jeon Yeong-Ill,Angelca Hlebce,Inara Guliyeva,Yusif Veliyev,Bimbo Peters,Surya Saputra,Mary Rock,Kim Tae-woo,Rod Mullinar,Richard Vernon,Clarence Ryan,David Weatherley,Sarah Moyle,Ben Lugo Touitou,Michelle Pfeiffer,Swoosie Kurtz,Brigitta Dau,Lee Yeon-hee,Christopher Nooney,Sung Yu-ri,Teresa Branna,Rosalinde Fuller,Leyla Badirbayli,Silva Danilova,Darrell Dennis,Anna Maria Horsford,Carlota Durà,Trevor Hughes,Vladimir Vorobyov,Babs O. Fatunmbi,Michael Chesden,Byron Lucas,Bintang Pamungkas,Keong Sim,Dwayne Cameron,Elizabeth Hoffman,Rod Lousich,Karel Pogorelec,Reiley McClendon,Benjamin Whitrow,Jennifer Finnigan,Gong Yoo,Carmen Argenziano,Jamie Bamber,Ellen Greene,Slavko Strnad,Charles Durning,James Beaufort,Betty Waite,Ursula Howells,Fazil Salayev,Jill Novick,Raffaele Modugno,Gabe Khouth,Jan Pearson,Anton Rodgers,Maria Crosignani,Jules Medcraft,Tom Emmatty,Angela Wynter,Clare Clifford,Halona Donaghy,Stanislav Zindulka,Memory Savanhu,Dorothy Primrose,Maxime Bouttier,Kang Seong-jin,Juan Carlos Ramil,Dimaz Andrean,Peter Carroll,Lewis Clift,Arnold Tovornik,Yeon-hong Ahn,Frederick Leonard,Ving Rhames,Brunetto Del Vita,Louise Caire Clark,Amanda Rawles,Pete Hamill,Janet Davies,George Clooney,Harold Scott,Lidia Fuortes,Ten Long Nights,Sergey Yurskiy,Jay Kerr,Kanchan Daniel,Ursula Harby,Leslie Sands,Maggie Blue O'Hara,Funke Akindele,Bill Irwin,Lojze Rozman,Paul Copley,Patricia Kalember,Michelle Ziudith,Natasha Kong,James Appleby,David Gwillim,Joke Silva,Tair Asadullayev,Sheila Kelley,Heather McAdam,Rarriwuy Hick,Olu Jacobs,Mae Whitman,Guido Seno,Margaret Bull,Ibnu Jamil,Barbara Leigh-Hunt,Martin Lewis,Dusa Pockaj,Andria Doherty,Valerie Mahaffey,Shannon Presby,Chris Zlang,Jon Robin Baitz,Lee Carre,Bert Sotlar,Elizabeth Garvie",en,20th Century Fox-Fox 2000 Pictures-Via Rosa Productions,1996-12-20,0.0,19499010.203919694,108.0,Released,single mother-divorced-single father,5223594.102223031,3731888.782487576,1.0,0.0,0,0,3,185,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.3936195
3640,Original Gangstas,"Action,Crime,Drama","Larry Cohen,Fred Williamson",Aubrey K. Rattan,5.7,2124.0,"Ron O'Neal,Christopher B. Duncan,Jim Brown,Fred Williamson,Isabel Sanford,Pam Grier,Richard Roundtree,Eddie Bo Smith Jr.,Oscar Brown Jr.,Paul Winfield",en,Po' Boy Productions,1996-05-10,9596604.206500955,6025867.724665392,99.0,Released,gangster-vigilante-blaxploitation cinema-shootout-b movie-drive by shooting-gang violence-hand to hand combat,767592.0816542404,989333.060834433,1.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.18930376
3641,The Pallbearer,"Comedy,Romance",Matt Reeves,"Jason Katims,Matt Reeves",5.0,11735.0,"Gwyneth Paltrow,Elizabeth Franz,Mark Margolis,Jean De Baer,Toni Collette,Carol Kane,David Schwimmer,Michael Rapaport,Bitty Schram,Michael Vartan",en,The Chess Club-Miramax,1996-05-03,15994340.344168259,11308774.348833652,97.0,Released,mistaken identity,2170584.5401047426,597535.1663443976,1.0,0.0,0,0,1,91,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.82516104
3642,The People vs. Larry Flynt,"Biography,Drama",Milos Forman,"Scott Alexander,Larry Karaszewski",7.3,103067.0,"James Cromwell,Crispin Glover,Miles Chapin,Courtney Love,Donna Hanover,Vincent Schiavelli,Woody Harrelson,Brett Harrelson,James Carville,Edward Norton",en,Columbia Pictures-Ixtlan-Filmhaus-Phoenix Pictures-Illusion Entertainment-Janet Yang Productions,1996-12-25,71974531.54875717,40586408.35095602,130.0,Released,poison-pornography-free love-aids-eroticism-drug addiction-group sex-wheelchair-last judgment-court case-sentence-airplane-baptism-vulgar-millionaire-disabled,5449287.224451796,7899585.47117204,1.0,0.0,1,0,2,110,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5333024
3643,The Phantom,"Action,Adventure,Comedy",Simon Wincer,"Lee Falk,Jeffrey Boam",5.1,36630.0,"Katie Kay,Nicolas Coster,Rachel Parton George,Peter Bonerz,Jeff Pustil,Victor Andres Turgeon-Trelles,Ginger Gonzaga,Early Cantrell,Alan Reynolds,P. Dempsey Tabler,Madeleine Murphy,Elizabeth Hanna,Ron Lea,Willi Hessel,Joseph Ragno,Morgan Lane,Diane Douglas,Paulette Goddard,Ian Niles,Jeanne Bates,Asif Ali,Hannah Battersby,Gary Anthony Williams,Christopher M. Long,January Jones,Cameron Goodman,Mike Ragan,Bruce Hunter,Melody Johnson,Roger Creed,Tony Daniels,John Casey,Marty Lodge,Chaino,Anghel Damian,Ching Hui Ang,Mimi Rogers,Violet Knights,Lida Roman,George Pistereanu,John Bagni,Cullen Moss,Marc Davis,Valerie Curtin,Lucian Roucka,Adrian Nartea,William Jackie,Elisabeth Moss,Diora Baird,Patrick Khoo,Christina Hendricks,Tom O'Brien,Reginald Denny,Rick Vallin,Jean Marchand,Brianna Briones,Noriff Danial Ashriq,Susann Oppermann,Richard Kiel,Glenn Wong,Jacob Landry,Cary-Hiroyuki Tagawa,Blake B. Brown,Marie Blake,Elana A. Mugdan,Kristy Swanson,Chase Browning,Ashley Long,Hari Dhillon,Sheldon Lewis,Stuart Stone,Jessica Jacques,Constance Song,Allan Nixon,Madison Bailey,Lindy Booth,Constantin Cotimanis,Sebastian Williams,Selma Diamond,Charlie Brown,Rhys Darby,Isabella Rossellini,Aaron Staton,Mario Alverson,Enid Markey,Catherine Zeta-Jones,Era Farida,Tom Tyler,Suhaimi Yusof,Drew Starkey,Dawn Greenhalgh,Eric Christian Olsen,Daniel Clark,Neil Crone,Kevin Zindler,Urs Remond,Lesley Ann Braun,Bobby Dunn,Katie O'Rourke,Lon Chaney Jr.,Madelyn Cline,Ray Beltram,Ally Maki,Philip Baker Hall,Zach Cregger,Bill Switzer,Jared Harris,Diana Sar,Herb Edelman,Joe Lafont,Anthony Caruso,Vincent Kartheiser,Leah Voysey,Muhd. Hafiz Muhd. Nasir,Bill Steven McLean,Deborah Odell,Joey Ibanez,Antonio Lewis,Ivan Smith,George Chesebro,Max Palmer,Terry Frost,Brian Sacca,Dani Popescu,Sandrine Holt,Michaela Baham,Barry Wiggins,Jimmy Bhail,George Diestel,Allene Ray,Bret Harrison,Stephen Ouimette,Kiernan Shipka,Tommy Chauvin,Olimpia Melinte,Jessica Lowe,David Proval,Caroline Arapoglou,Gordon Pinsent,Robert McKim,Niles Welch,Seydina Baldé,Gavin Magrath,Ernie Adams,Emilian Oprea,Tara Strong,Ethan James Holt,John Gilbert,Jon Hamm,Allen Stewart-Coates,Jean Marsh,Jessica Paré,Charles Esten,Rich Sommer,Claudette Lyons,Robert Rivas,Joy Osmanski,Wilfred Lucas,Grace Balint,Chase Stokes,Treat Williams,J.D.,Guinn 'Big Boy' Williams,Frank Keenan,Doug Walker,Brooke Dillman,Austin North,Will Greenberg,Mark Lee,Udo Börstler,Victoria Raileanu,Cas Anvar,Ryan Carnes,Billy Zane,James Remar,Bill Smitrovich,Eddie Fields,Charles K. French,Casey Siemaszko,Andrei Aradits,Rita Moreno,Brian Cheng,Saskia Brose,J. Barney Sherry,Rudy Pankow,Margaret Lee,Chris Wiggins,Samuel Code,William Gould,Robert Curtis,Robert Barron,Joe Dinicol,Frank Marlowe",en,Paramount-The Ladd Company-Village Roadshow Entertainment,1996-06-06,89968164.43594646,34589538.36533461,100.0,Released,secret identity-gold-gangster-phantom-silver-battle for power-jade-based on comic-jungle-masked hero-crystal skull,4515054.386740272,5948113.937426333,1.0,0.0,0,0,4,261,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.40553427
3644,Phenomenon,"Drama,Fantasy,Romance",Jon Turteltaub,Gerald Di Pego,6.4,86049.0,"Mehdi Koushki,Setareh Pesyani,John Travolta,John Messer,Ashley Buccille,Alyssa Michelle,Gregory Young,Leandro Bilello,Tony Genaro,Ian Bechert,Grace Hajjar,Criss Angel,Norah Lehembre,Matt Bilbault,Greg Hobbs,Katie Smith,Grace Jones,Uri Geller,Daniel David,Amir Jadidi,Reza Behbudi,Hediyeh Tehrani,Nazanin Farahani,Maryam Palizban,Kyra Sedgwick,Michael Abts,Mehrdad Sedighian,Robert Duvall,Vince Black,Forest Whitaker,David Gallagher,Sebastian France,Jonathan Bilbault,Darius Tabrizy,Johnny Gilligan,Mathilde Daffe,Richard Kiley,Russell Brown,Ben Bozorgi,Jeffrey DeMunn,Sean O'Bryan,Ashleigh Aston,Alex Bozorgi,Pegah Ahangarani",en,Touchstone Pictures,1996-07-05,63977361.376673035,30396520.480049714,123.0,Released,brain tumor-telekinesis-genius-terminal illness-doctor-psionic power,944376.4229293208,4263188.732091683,1.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.11878276
3645,The Portrait of a Lady,"Drama,Romance",Jane Campion,"Henry James,Laura Jones",6.2,13127.0,"James Maxwell,Mary-Louise Parker,Beatrix Lehmann,John Malkovich,Edward Fox,Sarah Brackett,Suzanne Neve,Ed Bishop,Shelley Winters,Christian Bale,Richard E. Grant,Sharon Gurney,Kathleen Byron,Richard Chamberlain,Barbara Hershey,Rachel Gurney,Nicole Kidman,Shelley Duvall,Viggo Mortensen,Martin Donovan",en,Propaganda Films-PolyGram Filmed Entertainment,1996-10-17,0.0,7383059.477399618,144.0,Released,based on novel or book-europe-manipulation-friendship-intellectual-money-american-art-rich-woman director-19th century,894495.3539273528,711597.8026920909,1.0,0.0,1,0,2,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.43125236
3646,The Preacher's Wife,"Comedy,Drama,Fantasy",Penny Marshall,"Robert Nathan,Robert E. Sherwood,Leonardo Bercovici,Nat Mauldin,Allan Scott",5.7,14414.0,"Cynthia Lea Clark,Gregory Hines,Lionel Richie,Courtney B. Vance,Jenifer Lewis,Loretta Devine,Whitney Houston,Denzel Washington,Justin Pierre Edmund,Lex Monson,Paul Bates",en,Touchstone Pictures-Mundy Lane Entertainment-Parkway Productions-Samuel Goldwyn Company,1996-12-13,79971701.7208413,96171559.34196942,124.0,Released,angel-church choir-gospel-reverend-crisis of faith-woman director-christmas,19691301.729548182,11066965.756519563,1.0,0.0,1,0,1,146,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.18130732
